| time | altitude | velocity | accel_bias | alt (bmp) | vert_accel | 
0.0000,0.0000,0.0000,568.4597,0.0000
568.4597,0.0001,0.0000,568.4597,-0.0036
568.4597,-0.0002,0.0000,568.4597,-0.0164
568.4591,-0.0008,0.0000,568.2230,-0.0303
568.4579,-0.0016,0.0000,568.2230,-0.0409
568.4567,-0.0027,0.0000,568.2385,-0.0490
568.4555,-0.0038,0.0000,568.2385,-0.0509
568.4544,-0.0051,0.0000,568.2385,-0.0569
568.4530,-0.0064,0.0001,568.1739,-0.0578
568.4515,-0.0078,0.0001,568.1739,-0.0653
568.4499,-0.0093,0.0001,568.2192,-0.0667
568.4485,-0.0108,0.0001,568.2192,-0.0666
568.4472,-0.0122,0.0001,568.2192,-0.0615
568.4458,-0.0135,0.0001,568.2344,-0.0582
568.4444,-0.0148,0.0001,568.2344,-0.0579
568.4431,-0.0161,0.0001,568.2027,-0.0566
568.4415,-0.0173,0.0001,568.2027,-0.0575
568.4400,-0.0187,0.0001,568.2027,-0.0636
568.4385,-0.0201,0.0001,568.2481,-0.0661
568.4372,-0.0216,0.0002,568.2481,-0.0678
568.4358,-0.0231,0.0002,568.2010,-0.0696
568.4341,-0.0246,0.0002,568.2010,-0.0731
568.4324,-0.0264,0.0002,568.2010,-0.0796
568.4308,-0.0281,0.0002,568.2467,-0.0797
568.4293,-0.0298,0.0002,568.2467,-0.0809
568.4278,-0.0315,0.0002,568.2467,-0.0774
568.4259,-0.0336,0.0002,568.2467,-0.0801
568.4243,-0.0352,0.0002,568.2467,-0.0730
568.4227,-0.0367,0.0002,568.2615,-0.0678
568.4212,-0.0381,0.0002,568.2615,-0.0694
568.4196,-0.0397,0.0002,568.2917,-0.0718
568.4182,-0.0411,0.0002,568.2917,-0.0699
568.4167,-0.0427,0.0002,568.2917,-0.0772
568.4150,-0.0444,0.0003,568.2423,-0.0770
568.4133,-0.0460,0.0003,568.2423,-0.0756
568.4115,-0.0476,0.0003,568.2423,-0.0734
568.4096,-0.0492,0.0003,568.2423,-0.0716
568.4078,-0.0507,0.0003,568.2423,-0.0715
568.4060,-0.0522,0.0003,568.2577,-0.0692
568.4042,-0.0537,0.0003,568.2577,-0.0714
568.4024,-0.0552,0.0003,568.2577,-0.0669
568.4005,-0.0566,0.0003,568.2577,-0.0635
568.3987,-0.0580,0.0003,568.2577,-0.0652
568.3969,-0.0594,0.0003,568.2876,-0.0654
568.3952,-0.0609,0.0003,568.2876,-0.0730
568.3933,-0.0625,0.0003,568.2409,-0.0772
568.3913,-0.0641,0.0003,568.2409,-0.0734
568.3893,-0.0655,0.0003,568.2409,-0.0672
568.3872,-0.0669,0.0003,568.2409,-0.0643
568.3851,-0.0683,0.0003,568.2409,-0.0624
568.3830,-0.0697,0.0004,568.2560,-0.0635
568.3810,-0.0710,0.0004,568.2560,-0.0602
568.3789,-0.0723,0.0004,568.2560,-0.0658
568.3769,-0.0738,0.0004,568.2711,-0.0669
568.3749,-0.0751,0.0004,568.2711,-0.0641
568.3729,-0.0765,0.0004,568.2711,-0.0615
568.3708,-0.0777,0.0004,568.2711,-0.0582
568.3688,-0.0789,0.0004,568.2711,-0.0534
568.3665,-0.0799,0.0004,568.2216,-0.0478
568.3642,-0.0811,0.0004,568.2216,-0.0526
568.3618,-0.0823,0.0004,568.2216,-0.0580
568.3595,-0.0836,0.0004,568.2216,-0.0565
568.3571,-0.0849,0.0004,568.2216,-0.0603
568.3542,-0.0866,0.0004,568.2371,-0.0651
568.3519,-0.0880,0.0004,568.2371,-0.0717
568.3495,-0.0894,0.0004,568.2371,-0.0590
568.3472,-0.0907,0.0004,568.2371,-0.0684
568.3448,-0.0922,0.0004,568.2519,-0.0737
568.3425,-0.0936,0.0004,568.2519,-0.0605
568.3401,-0.0951,0.0004,568.2519,-0.0782
568.3376,-0.0968,0.0004,568.1897,-0.0818
568.3349,-0.0983,0.0005,568.1897,-0.0662
568.3322,-0.0998,0.0005,568.2203,-0.0673
568.3297,-0.1013,0.0005,568.2203,-0.0763
568.3271,-0.1029,0.0005,568.2203,-0.0718
568.3245,-0.1044,0.0005,568.2203,-0.0725
568.3218,-0.1060,0.0005,568.2203,-0.0816
568.3192,-0.1077,0.0005,568.2505,-0.0818
568.3167,-0.1093,0.0005,568.2505,-0.0691
568.3142,-0.1105,0.0005,568.2505,-0.0602
568.3117,-0.1119,0.0005,568.2656,-0.0676
568.3092,-0.1132,0.0005,568.2656,-0.0612
568.3067,-0.1145,0.0005,568.2337,-0.0678
568.3040,-0.1159,0.0005,568.2337,-0.0675
568.3014,-0.1172,0.0005,568.2337,-0.0601
568.2987,-0.1184,0.0005,568.2491,-0.0578
568.2961,-0.1196,0.0005,568.2491,-0.0589
568.2935,-0.1208,0.0005,568.2491,-0.0601
568.2908,-0.1222,0.0005,568.2491,-0.0665
568.2882,-0.1236,0.0005,568.2491,-0.0689
568.2849,-0.1254,0.0005,568.2639,-0.0717
568.2823,-0.1267,0.0005,568.2639,-0.0633
568.2796,-0.1281,0.0005,568.2148,-0.0642
568.2767,-0.1293,0.0005,568.2148,-0.0550
568.2738,-0.1304,0.0005,568.2148,-0.0542
568.2709,-0.1317,0.0005,568.2148,-0.0605
568.2679,-0.1329,0.0005,568.2148,-0.0613
568.2650,-0.1342,0.0005,568.2447,-0.0608
568.2623,-0.1354,0.0005,568.2447,-0.0610
568.2595,-0.1367,0.0005,568.2447,-0.0640
568.2565,-0.1379,0.0005,568.2107,-0.0578
568.2535,-0.1391,0.0005,568.2107,-0.0640
568.2505,-0.1404,0.0005,568.2258,-0.0563
568.2476,-0.1416,0.0005,568.2258,-0.0583
568.2447,-0.1429,0.0005,568.2258,-0.0633
568.2418,-0.1441,0.0005,568.2409,-0.0626
568.2389,-0.1454,0.0005,568.2409,-0.0587
568.2359,-0.1466,0.0005,568.2113,-0.0607
568.2329,-0.1478,0.0005,568.2113,-0.0630
568.2298,-0.1491,0.0005,568.2113,-0.0617
568.2268,-0.1504,0.0005,568.2419,-0.0662
568.2239,-0.1517,0.0005,568.2419,-0.0649
568.2210,-0.1530,0.0005,568.2722,-0.0664
568.2182,-0.1543,0.0005,568.2722,-0.0674
568.2154,-0.1556,0.0005,568.2722,-0.0652
568.2123,-0.1570,0.0005,568.2076,-0.0736
568.2091,-0.1585,0.0005,568.2076,-0.0709
568.2060,-0.1600,0.0005,568.2076,-0.0618
568.2028,-0.1613,0.0005,568.2076,-0.0600
568.1996,-0.1626,0.0005,568.2076,-0.0605
568.1965,-0.1637,0.0005,568.2529,-0.0475
568.1935,-0.1647,0.0005,568.2529,-0.0584
568.1905,-0.1657,0.0005,568.2680,-0.0482
568.1876,-0.1667,0.0005,568.2680,-0.0588
568.1847,-0.1680,0.0005,568.2680,-0.0748
568.1816,-0.1693,0.0005,568.2210,-0.0602
568.1784,-0.1706,0.0005,568.2210,-0.0673
568.1744,-0.1722,0.0005,568.2515,-0.0673
568.1714,-0.1737,0.0005,568.2515,-0.0759
568.1683,-0.1752,0.0005,568.2515,-0.0795
568.1652,-0.1767,0.0005,568.2515,-0.0810
568.1621,-0.1784,0.0005,568.2515,-0.0847
568.1591,-0.1799,0.0005,568.2818,-0.0754
568.1561,-0.1813,0.0005,568.2818,-0.0744
568.1531,-0.1826,0.0005,568.2474,-0.0699
568.1499,-0.1840,0.0005,568.2474,-0.0662
568.1467,-0.1852,0.0005,568.2474,-0.0680
568.1436,-0.1865,0.0005,568.2625,-0.0611
568.1404,-0.1877,0.0005,568.2625,-0.0640
568.1373,-0.1891,0.0005,568.3079,-0.0743
568.1344,-0.1905,0.0004,568.3079,-0.0729
568.1314,-0.1919,0.0004,568.3079,-0.0761
568.1285,-0.1933,0.0004,568.3079,-0.0782
568.1255,-0.1947,0.0004,568.3079,-0.0695
568.1225,-0.1960,0.0004,568.3227,-0.0741
568.1196,-0.1975,0.0004,568.3227,-0.0735
