time,altitude,velocity,accel_bias,alt (bmp),vert_accel
0.00000.0000,0.0000,0.0000,606.6057,0.0000
0.0201606.6057,-0.0037,-0.0000,606.6057,-0.1762
0.0402606.6056,-0.0071,-0.0000,606.6057,-0.1609
0.0603606.6064,-0.0100,-0.0000,607.0075,-0.1501
0.0804606.6082,-0.0126,-0.0000,607.0075,-0.1352
0.1005606.6099,-0.0150,-0.0000,607.0226,-0.1285
0.1206606.6117,-0.0171,-0.0001,607.0226,-0.1176
0.1407606.6134,-0.0191,-0.0001,607.0226,-0.1100
0.1608606.6150,-0.0209,-0.0001,606.9909,-0.1017
0.1809606.6164,-0.0226,-0.0001,606.9909,-0.0953
0.2010606.6182,-0.0247,-0.0001,607.0058,-0.0964
0.2212606.6196,-0.0264,-0.0001,607.0058,-0.0955
0.2413606.6210,-0.0280,-0.0002,607.0058,-0.0925
0.2614606.6224,-0.0296,-0.0002,607.0213,-0.0984
0.2815606.6238,-0.0313,-0.0002,607.0213,-0.0964
0.3016606.6252,-0.0329,-0.0002,607.0192,-0.0967
0.3217606.6265,-0.0346,-0.0002,607.0192,-0.0936
0.3418606.6278,-0.0363,-0.0002,607.0192,-0.0960
0.3619606.6291,-0.0379,-0.0002,607.0347,-0.0920
0.3821606.6303,-0.0394,-0.0003,607.0347,-0.0919
0.4022606.6315,-0.0410,-0.0003,606.9878,-0.0915
0.4223606.6324,-0.0425,-0.0003,606.9878,-0.0848
0.4424606.6334,-0.0440,-0.0003,606.9878,-0.0881
0.4625606.6343,-0.0456,-0.0003,607.0026,-0.0926
0.4828606.6352,-0.0472,-0.0003,607.0026,-0.0940
0.5029606.6362,-0.0486,-0.0004,607.0178,-0.0874
0.5230606.6371,-0.0501,-0.0004,607.0178,-0.0769
0.5431606.6380,-0.0516,-0.0004,607.0178,-0.0928
0.5632606.6386,-0.0532,-0.0004,606.9530,-0.0938
0.5833606.6391,-0.0547,-0.0004,606.9530,-0.0856
0.6034606.6396,-0.0563,-0.0004,606.9985,-0.0908
0.6235606.6403,-0.0578,-0.0004,606.9985,-0.0816
0.6436606.6409,-0.0592,-0.0005,606.9985,-0.0791
0.6638606.6413,-0.0607,-0.0005,606.9340,-0.0857
0.6839606.6415,-0.0621,-0.0005,606.9340,-0.0801
0.7040606.6418,-0.0634,-0.0005,606.9640,-0.0733
0.7241606.6421,-0.0647,-0.0005,606.9640,-0.0779
0.7442606.6425,-0.0660,-0.0005,606.9640,-0.0752
0.7643606.6428,-0.0673,-0.0005,606.9795,-0.0792
0.7844606.6431,-0.0687,-0.0005,606.9795,-0.0793
0.8046606.6435,-0.0700,-0.0006,607.0095,-0.0745
0.8247606.6439,-0.0713,-0.0006,607.0095,-0.0735
0.8448606.6443,-0.0726,-0.0006,607.0095,-0.0805
0.8649606.6446,-0.0740,-0.0006,606.9802,-0.0831
0.8850606.6448,-0.0755,-0.0006,606.9802,-0.0841
0.9051606.6449,-0.0769,-0.0006,606.9802,-0.0829
