time,altitude,velocity,accel_bias,alt (bmp),vert_accel
595.3399,0.0000,0.0000,595.3399,0.0048
595.3399,0.0000,0.0000,595.3399,-0.0041
595.3399,-0.0001,0.0000,595.3399,-0.0113
595.3391,-0.0005,0.0000,595.0577,-0.0164
595.3377,-0.0011,0.0000,595.0577,-0.0187
595.3363,-0.0016,0.0000,595.0402,-0.0176
595.3347,-0.0022,0.0000,595.0402,-0.0211
595.3332,-0.0028,0.0001,595.0402,-0.0208
595.3317,-0.0034,0.0001,595.0550,-0.0208
595.3303,-0.0040,0.0001,595.0550,-0.0176
595.3288,-0.0045,0.0001,595.0550,-0.0224
595.3273,-0.0051,0.0001,595.0550,-0.0200
595.3255,-0.0058,0.0001,595.0550,-0.0177
595.3240,-0.0062,0.0001,595.0550,-0.0096
595.3225,-0.0066,0.0001,595.0550,-0.0138
595.3211,-0.0071,0.0001,595.0698,-0.0144
595.3196,-0.0075,0.0002,595.0698,-0.0139
595.3182,-0.0080,0.0002,595.0698,-0.0146
595.3168,-0.0085,0.0002,595.0550,-0.0173
595.3153,-0.0093,0.0002,595.0550,-0.0682
595.3137,-0.0111,0.0002,595.0402,-0.0985
595.3121,-0.0129,0.0002,595.0402,-0.0696
595.3105,-0.0115,0.0002,595.0402,0.1799
595.3089,-0.0059,0.0002,595.0198,0.3379
595.3074,0.0041,0.0002,595.0198,0.6053
595.3062,0.0190,0.0002,595.0346,0.7653
595.3054,0.0339,0.0003,595.0346,0.7305
595.3048,0.0465,0.0003,595.0346,0.6236
595.3046,0.0587,0.0003,595.0646,0.6120
595.3047,0.0716,0.0003,595.0646,0.6667
595.3051,0.0841,0.0003,595.0946,0.6238
595.3059,0.0967,0.0003,595.0946,0.6307
595.3068,0.1094,0.0003,595.0946,0.6522
595.3082,0.1225,0.0003,595.1094,0.6588
595.3097,0.1341,0.0003,595.1094,0.5220
595.3115,0.1415,0.0003,595.1542,0.2778
595.3136,0.1437,0.0003,595.1542,0.0229
595.3156,0.1416,0.0004,595.1542,-0.1633
595.3176,0.1365,0.0004,595.1542,-0.2935
595.3194,0.1294,0.0004,595.1542,-0.3752
595.3211,0.1220,0.0004,595.1690,-0.3484
595.3227,0.1154,0.0004,595.1690,-0.3266
595.3242,0.1081,0.0004,595.1690,-0.3709
595.3254,0.1003,0.0004,595.1394,-0.3984
595.3263,0.0921,0.0004,595.1394,-0.3889
595.3271,0.0858,0.0004,595.1094,-0.2474
595.3277,0.0828,0.0004,595.1094,-0.0802
595.3283,0.0828,0.0004,595.1094,0.0434
595.3286,0.0847,0.0004,595.0295,0.0986
595.3288,0.0863,0.0005,595.0295,0.0710
595.3290,0.0850,0.0005,595.0295,-0.1466
595.3291,0.0797,0.0005,595.0295,-0.2880
595.3292,0.0746,0.0005,595.0295,-0.1932
595.3291,0.0727,0.0005,595.0295,-0.0150
595.3291,0.0766,0.0005,595.0295,0.3746
