time,altitude,velocity,accel_bias,alt (bmp),vert_accel
0.00000.0000,0.0000,0.0000,711.6292,0.0000
0.0201711.6292,-0.0026,-0.0000,711.6292,-0.1220
0.0402711.6291,-0.0049,-0.0000,711.6292,-0.1189
0.0603711.6296,-0.0070,-0.0000,711.8672,-0.1043
0.0805711.6306,-0.0090,-0.0000,711.8672,-0.1032
0.1006711.6316,-0.0109,-0.0000,711.8971,-0.1038
0.1207711.6327,-0.0126,-0.0000,711.8971,-0.0919
0.1408711.6338,-0.0143,-0.0000,711.8971,-0.0889
0.1609711.6347,-0.0160,-0.0001,711.8658,-0.0926
0.1810711.6355,-0.0177,-0.0001,711.8658,-0.0941
0.2011711.6363,-0.0194,-0.0001,711.8815,-0.0916
0.2213711.6371,-0.0211,-0.0001,711.8815,-0.0903
0.2413711.6379,-0.0228,-0.0001,711.8815,-0.0908
0.2614711.6387,-0.0244,-0.0001,711.8964,-0.0884
0.2816711.6395,-0.0260,-0.0001,711.8964,-0.0851
0.3017711.6404,-0.0279,-0.0001,711.8651,-0.0829
0.3218711.6410,-0.0295,-0.0001,711.8651,-0.0843
0.3419711.6415,-0.0311,-0.0001,711.8651,-0.0930
0.3620711.6420,-0.0328,-0.0002,711.8804,-0.0941
0.3821711.6426,-0.0345,-0.0002,711.8804,-0.0879
0.4022711.6431,-0.0362,-0.0002,711.8957,-0.0996
0.4223711.6436,-0.0379,-0.0002,711.8957,-0.0928
0.4424711.6441,-0.0397,-0.0002,711.8957,-0.0879
0.4625711.6444,-0.0413,-0.0002,711.8616,-0.0947
0.4827711.6447,-0.0429,-0.0002,711.8616,-0.0847
0.5028711.6449,-0.0445,-0.0002,711.8769,-0.0813
0.5229711.6452,-0.0461,-0.0002,711.8769,-0.0971
0.5431711.6454,-0.0477,-0.0002,711.8769,-0.0838
0.5632711.6455,-0.0493,-0.0002,711.8431,-0.0804
0.5833711.6455,-0.0508,-0.0003,711.8431,-0.0901
0.6034711.6455,-0.0525,-0.0003,711.8738,-0.0859
0.6235711.6456,-0.0541,-0.0003,711.8738,-0.0852
0.6436711.6456,-0.0558,-0.0003,711.8738,-0.0959
0.6637711.6457,-0.0573,-0.0003,711.8891,-0.0769
0.6838711.6458,-0.0588,-0.0003,711.8891,-0.0799
0.7039711.6458,-0.0602,-0.0003,711.9348,-0.0863
0.7240711.6461,-0.0616,-0.0003,711.9348,-0.0747
0.7442711.6463,-0.0629,-0.0003,711.9348,-0.0771
0.7643711.6463,-0.0644,-0.0003,711.8909,-0.0903
0.7844711.6462,-0.0660,-0.0004,711.8909,-0.0837
0.8045711.6462,-0.0675,-0.0004,711.9208,-0.0827
0.8246711.6462,-0.0689,-0.0004,711.9208,-0.0850
0.8447711.6462,-0.0703,-0.0004,711.9208,-0.0772
0.8649711.6463,-0.0718,-0.0004,711.9668,-0.0790
0.8850711.6465,-0.0732,-0.0004,711.9668,-0.0846
0.9051711.6466,-0.0746,-0.0004,711.9483,-0.0799
0.9252711.6466,-0.0760,-0.0004,711.9483,-0.0795
0.9453711.6466,-0.0774,-0.0004,711.9483,-0.0786
0.9654711.6467,-0.0787,-0.0005,711.9940,-0.0732
0.9855711.6469,-0.0799,-0.0005,711.9940,-0.0769
1.0056711.6471,-0.0813,-0.0005,712.0247,-0.0806
1.0257711.6473,-0.0826,-0.0005,712.0247,-0.0791
1.0459711.6476,-0.0839,-0.0005,712.0247,-0.0794
1.0662711.6476,-0.0850,-0.0005,711.9755,-0.0778
1.0863711.6475,-0.0864,-0.0005,711.9755,-0.0869
1.1064711.6475,-0.0879,-0.0006,712.0062,-0.0831
1.1265711.6475,-0.0897,-0.0006,712.0062,-0.0885
1.1466711.6475,-0.0911,-0.0006,712.0062,-0.0823
1.1667711.6475,-0.0925,-0.0006,712.0212,-0.0805
1.1868711.6475,-0.0939,-0.0006,712.0212,-0.0855
1.2070711.6475,-0.0952,-0.0006,712.0051,-0.0713
1.2271711.6474,-0.0965,-0.0006,712.0051,-0.0753
1.2472711.6473,-0.0978,-0.0007,712.0051,-0.0858
1.2673711.6472,-0.0992,-0.0007,712.0205,-0.0825
1.2874711.6470,-0.1006,-0.0007,712.0205,-0.0730
1.3075711.6469,-0.1019,-0.0007,712.0508,-0.0877
1.3276711.6469,-0.1032,-0.0007,712.0508,-0.0724
1.3477711.6469,-0.1045,-0.0007,712.0508,-0.0777
1.3678711.6467,-0.1060,-0.0008,712.0351,-0.0902
1.3879711.6466,-0.1073,-0.0008,712.0351,-0.0731
1.4080711.6464,-0.1086,-0.0008,712.0654,-0.0776
1.4281711.6463,-0.1099,-0.0008,712.0654,-0.0797
1.4482711.6462,-0.1110,-0.0008,712.0654,-0.0702
1.4683711.6462,-0.1122,-0.0008,712.0807,-0.0726
1.4884711.6461,-0.1134,-0.0009,712.0807,-0.0841
1.5085711.6461,-0.1147,-0.0009,712.1417,-0.0759
1.5286711.6463,-0.1160,-0.0009,712.1417,-0.0768
1.5487711.6465,-0.1172,-0.0009,712.1417,-0.0808
1.5688711.6464,-0.1184,-0.0009,712.0926,-0.0709
1.5889711.6463,-0.1196,-0.0009,712.0926,-0.0726
1.6091711.6462,-0.1208,-0.0010,712.1229,-0.0800
1.6292711.6461,-0.1221,-0.0010,712.1229,-0.0806
1.6493711.6461,-0.1235,-0.0010,712.1229,-0.0827
1.6694711.6462,-0.1248,-0.0010,712.1685,-0.0834
1.6895711.6463,-0.1261,-0.0010,712.1685,-0.0772
1.7096711.6464,-0.1273,-0.0011,712.1375,-0.0812
1.7297711.6463,-0.1286,-0.0011,712.1375,-0.0778
1.7498711.6462,-0.1298,-0.0011,712.1375,-0.0771
1.7699711.6461,-0.1310,-0.0011,712.1529,-0.0768
1.7901711.6460,-0.1322,-0.0011,712.1529,-0.0751
1.8102711.6459,-0.1333,-0.0012,712.1529,-0.0752
1.8303711.6458,-0.1344,-0.0012,712.1529,-0.0744
1.8504711.6457,-0.1356,-0.0012,712.1529,-0.0783
1.8705711.6455,-0.1368,-0.0012,712.1679,-0.0789
1.8906711.6454,-0.1380,-0.0012,712.1679,-0.0767
1.9107711.6452,-0.1393,-0.0013,712.1341,-0.0802
1.9308711.6449,-0.1406,-0.0013,712.1341,-0.0886
1.9509711.6446,-0.1420,-0.0013,712.1341,-0.0825
1.9710711.6442,-0.1434,-0.0013,712.1341,-0.0880
1.9912711.6438,-0.1448,-0.0013,712.1341,-0.0912
2.0113711.6432,-0.1465,-0.0014,712.1341,-0.0844
2.0314711.6427,-0.1480,-0.0014,712.1341,-0.0948
2.0515711.6422,-0.1494,-0.0014,712.1341,-0.0846
2.0716711.6413,-0.1508,-0.0014,712.0595,-0.0832
2.0917711.6404,-0.1523,-0.0014,712.0595,-0.0927
2.1118711.6395,-0.1537,-0.0015,712.0595,-0.0833
2.1319711.6385,-0.1552,-0.0015,712.0595,-0.0863
2.1520711.6375,-0.1567,-0.0015,712.0748,-0.0963
2.1721711.6366,-0.1582,-0.0015,712.0748,-0.0837
2.1922711.6356,-0.1597,-0.0015,712.0748,-0.0883
2.2123711.6346,-0.1611,-0.0015,712.0748,-0.0877
2.2324711.6336,-0.1623,-0.0016,712.0748,-0.0705
2.2525711.6326,-0.1635,-0.0016,712.0748,-0.0748
2.2726711.6315,-0.1646,-0.0016,712.0748,-0.0755
2.2927711.6305,-0.1657,-0.0016,712.0748,-0.0678
2.3128711.6293,-0.1669,-0.0016,712.0257,-0.0728
2.3329711.6279,-0.1681,-0.0017,712.0257,-0.0803
2.3530711.6265,-0.1693,-0.0017,712.0410,-0.0746
2.3732711.6252,-0.1705,-0.0017,712.0410,-0.0742
2.3933711.6239,-0.1717,-0.0017,712.0410,-0.0746
2.4134711.6226,-0.1728,-0.0017,712.0410,-0.0709
2.4335711.6212,-0.1739,-0.0017,712.0410,-0.0669
2.4536711.6198,-0.1749,-0.0018,712.0560,-0.0611
2.4737711.6185,-0.1759,-0.0018,712.0560,-0.0714
2.4938711.6172,-0.1771,-0.0018,712.0560,-0.0774
