time,altitude,velocity,accel_bias,alt (bmp),vert_accel
0.0000719.2827,-0.0013,-0.0000,719.2827,-0.1293
0.0201719.2826,-0.0032,-0.0000,719.2827,-0.1290
0.0403719.2826,-0.0058,-0.0000,719.2827,-0.1344
0.0604719.2843,-0.0084,-0.0000,719.7757,-0.1395
0.0806719.2866,-0.0106,-0.0000,719.7757,-0.1219
0.1007719.2888,-0.0124,-0.0001,719.8064,-0.1012
0.1208719.2912,-0.0141,-0.0001,719.8064,-0.0972
0.1409719.2934,-0.0157,-0.0001,719.8064,-0.1012
0.1610719.2958,-0.0173,-0.0001,719.8371,-0.0960
0.1811719.2982,-0.0189,-0.0001,719.8371,-0.0983
0.2013719.3005,-0.0206,-0.0002,719.8186,-0.1062
0.2214719.3026,-0.0224,-0.0002,719.8186,-0.1036
0.2415719.3048,-0.0240,-0.0002,719.8186,-0.1006
0.2617719.3075,-0.0262,-0.0002,719.8493,-0.0965
0.2821719.3097,-0.0270,-0.0002,719.8493,-0.0330
0.3023719.3118,-0.0270,-0.0003,719.8026,-0.0062
0.3224719.3137,-0.0264,-0.0003,719.8026,0.0277
0.3425719.3156,-0.0250,-0.0003,719.7865,0.0705
0.3626719.3175,-0.0230,-0.0003,719.7865,0.0945
0.3827719.3194,-0.0206,-0.0003,719.7865,0.1059
0.4028719.3215,-0.0179,-0.0004,719.8172,0.1286
0.4229719.3236,-0.0152,-0.0004,719.8172,0.0984
0.4430719.3258,-0.0141,-0.0004,719.8444,-0.0015
0.4632719.3281,-0.0161,-0.0004,719.8444,-0.2078
0.4833719.3303,-0.0264,-0.0004,719.8444,-0.7890
0.5034719.3323,-0.0534,-0.0005,719.9058,-1.7425
0.5236719.3337,-0.1048,-0.0005,719.9058,-3.1226
0.5437719.3337,-0.1849,-0.0005,719.9365,-4.4807
0.5638719.3320,-0.2871,-0.0005,719.9365,-5.5104
0.5839719.3282,-0.4081,-0.0006,719.9365,-6.3699
0.6040719.3218,-0.5442,-0.0006,719.9511,-7.0793
0.6242719.3127,-0.6830,-0.0006,719.9511,-6.6081
0.6443719.3010,-0.8142,-0.0006,719.9818,-6.4274
0.6644719.2874,-0.8817,-0.0007,719.9818,-1.9055
0.6845719.2732,-0.8845,-0.0007,719.9818,0.4981
0.7047719.2592,-0.8555,-0.0007,719.9323,1.9170
0.7248719.2460,-0.8054,-0.0007,719.9323,2.8197
0.7449719.2341,-0.7362,-0.0008,719.9480,3.7955
0.7650719.2238,-0.6504,-0.0008,719.9480,4.5276
0.7852719.2155,-0.5503,-0.0008,719.9480,5.2620
0.8054719.2093,-0.4356,-0.0009,719.9630,5.9661
0.8255719.2057,-0.3096,-0.0009,719.9630,6.4256
0.8456719.2046,-0.1775,-0.0009,719.9166,6.6469
0.8657719.2060,-0.0447,-0.0010,719.9166,6.5433
0.8858719.2100,0.0821,-0.0010,719.9166,6.1494
0.9060719.2164,0.1977,-0.0010,719.9319,5.5004
0.9261719.2249,0.2978,-0.0010,719.9319,4.6366
0.9462719.2352,0.3782,-0.0011,719.9473,3.6078
0.9663719.2470,0.4376,-0.0011,719.9473,2.5466
0.9864719.2629,0.4819,-0.0011,719.9473,1.2304
1.0065719.2759,0.4956,-0.0012,719.8852,0.3482
1.0276719.2888,0.4932,-0.0012,719.8852,-0.4215
1.0478719.3015,0.4767,-0.0012,719.8702,-1.0820
1.0679719.3136,0.4478,-0.0012,719.8702,-1.6925
1.0880719.3249,0.4072,-0.0012,719.8702,-2.2459
1.1081719.3352,0.3580,-0.0013,719.8545,-2.5905
1.1283719.3444,0.3044,-0.0013,719.8545,-2.7358
1.1484719.3526,0.2498,-0.0013,719.8859,-2.7448
1.1685719.3597,0.1962,-0.0013,719.8859,-2.6647
1.1887719.3657,0.1448,-0.0014,719.8859,-2.5270
1.2088719.3707,0.0976,-0.0014,719.8709,-2.2681
1.2289719.3747,0.0569,-0.0014,719.8709,-1.9249
1.2490719.3780,0.0227,-0.0014,719.8552,-1.6073
1.2691719.3806,-0.0055,-0.0014,719.8552,-1.3301
1.2893719.3826,-0.0287,-0.0014,719.8552,-1.0830
1.3094719.3843,-0.0472,-0.0015,719.8716,-0.8675
1.3296719.3856,-0.0620,-0.0015,719.8716,-0.6968
1.3497719.3867,-0.0741,-0.0015,719.8409,-0.5827
1.3698719.3874,-0.0845,-0.0015,719.8409,-0.5096
1.3899719.3879,-0.0934,-0.0015,719.8409,-0.4332
1.4100719.3883,-0.1006,-0.0016,719.8744,-0.3405
1.4303719.3887,-0.1059,-0.0016,719.8744,-0.2526
1.4504719.3890,-0.1096,-0.0016,719.8594,-0.1651
1.4705719.3891,-0.1122,-0.0016,719.8594,-0.1468
1.4906719.3892,-0.1145,-0.0016,719.8594,-0.1226
