time,altitude,velocity,accel_bias,alt (bmp),vert_accel
0.0000701.0842,-0.0015,-0.0000,701.0842,-0.3051
0.0201701.0842,-0.0057,-0.0000,701.0842,-0.2520
0.0403701.0840,-0.0101,-0.0000,701.0842,-0.2134
0.0604701.0846,-0.0140,-0.0000,701.3940,-0.1899
0.0805701.0858,-0.0172,-0.0000,701.3940,-0.1555
0.1007701.0870,-0.0200,-0.0000,701.3787,-0.1413
0.1208701.0880,-0.0226,-0.0000,701.3787,-0.1341
0.1410701.0890,-0.0248,-0.0001,701.3787,-0.1182
0.1611701.0899,-0.0269,-0.0001,701.3787,-0.1097
0.1812701.0908,-0.0288,-0.0001,701.3787,-0.1020
0.2013701.0917,-0.0305,-0.0001,701.3940,-0.0932
0.2214701.0926,-0.0322,-0.0001,701.3940,-0.0905
0.2415701.0934,-0.0337,-0.0001,701.3940,-0.0865
0.2616701.0943,-0.0352,-0.0001,701.3940,-0.0830
0.2817701.0952,-0.0370,-0.0001,701.3940,-0.0810
0.3018701.0960,-0.0384,-0.0002,701.4090,-0.0810
0.3220701.0968,-0.0398,-0.0002,701.4090,-0.0756
0.3421701.0976,-0.0410,-0.0002,701.4090,-0.0760
0.3622701.0983,-0.0424,-0.0002,701.4090,-0.0758
0.3823701.0990,-0.0437,-0.0002,701.4090,-0.0759
0.4024701.0997,-0.0450,-0.0002,701.4246,-0.0795
0.4225701.1004,-0.0464,-0.0002,701.4246,-0.0776
0.4426701.1011,-0.0477,-0.0002,701.4246,-0.0820
0.4628701.1019,-0.0492,-0.0003,701.4553,-0.0900
0.4829701.1027,-0.0508,-0.0003,701.4553,-0.0875
0.5030701.1034,-0.0523,-0.0003,701.4553,-0.0829
0.5231701.1041,-0.0536,-0.0003,701.4553,-0.0822
0.5432701.1048,-0.0550,-0.0003,701.4553,-0.0792
0.5634701.1055,-0.0564,-0.0003,701.4702,-0.0762
0.5835701.1062,-0.0577,-0.0003,701.4702,-0.0801
0.6036701.1069,-0.0590,-0.0004,701.4855,-0.0759
0.6237701.1076,-0.0603,-0.0004,701.4855,-0.0767
0.6438701.1083,-0.0617,-0.0004,701.4855,-0.0813
0.6639701.1090,-0.0629,-0.0004,701.5008,-0.0698
0.6841701.1097,-0.0641,-0.0004,701.5008,-0.0697
0.7042701.1103,-0.0651,-0.0004,701.4389,-0.0668
0.7243701.1106,-0.0662,-0.0004,701.4389,-0.0627
0.7445701.1110,-0.0672,-0.0005,701.4389,-0.0615
0.7646701.1112,-0.0682,-0.0005,701.4389,-0.0628
0.7847701.1115,-0.0692,-0.0005,701.4389,-0.0577
0.8048701.1118,-0.0702,-0.0005,701.4542,-0.0643
0.8250701.1121,-0.0712,-0.0005,701.4542,-0.0578
0.8451701.1124,-0.0720,-0.0005,701.4542,-0.0520
0.8653701.1127,-0.0729,-0.0005,701.4695,-0.0545
0.8854701.1131,-0.0738,-0.0006,701.4695,-0.0629
0.9055701.1134,-0.0747,-0.0006,701.4695,-0.0517
0.9257701.1137,-0.0756,-0.0006,701.4695,-0.0576
0.9458701.1139,-0.0765,-0.0006,701.4695,-0.0589
0.9659701.1142,-0.0775,-0.0006,701.4695,-0.0574
0.9860701.1144,-0.0784,-0.0006,701.4695,-0.0607
1.0061701.1146,-0.0794,-0.0006,701.4845,-0.0630
1.0263701.1149,-0.0804,-0.0007,701.4845,-0.0554
1.0464701.1152,-0.0816,-0.0007,701.4845,-0.0648
1.0665701.1155,-0.0827,-0.0007,701.5002,-0.0645
1.0866701.1158,-0.0837,-0.0007,701.5002,-0.0627
1.1067701.1160,-0.0848,-0.0007,701.5002,-0.0686
1.1269701.1163,-0.0858,-0.0007,701.5002,-0.0665
1.1470701.1165,-0.0870,-0.0007,701.4845,-0.0725
1.1671701.1166,-0.0882,-0.0008,701.4845,-0.0744
1.1873701.1167,-0.0894,-0.0008,701.4845,-0.0726
1.2074701.1167,-0.0906,-0.0008,701.4695,-0.0699
1.2275701.1166,-0.0916,-0.0008,701.4695,-0.0651
1.2476701.1166,-0.0925,-0.0008,701.4695,-0.0537
